Interview Count,Stakeholder being interviewed,Interview Date + Time,Note-taker,Key Insights,Which hypotheses were supported by this interview?,Which hypotheses were rejected by this interview?,PARTIALLY SUPPORTED,Notes
45,Jordan Cumming,2/2/2026 8:40pm,Mahmoud Kiasari,"#### Key Insights:
- Canadian Navy AM challenge program: Thales + Cove working on Arctic Patrol Vessels
- Offshore vessels run out of spare parts - need real-time inventory depletion monitoring
- ""Temporary"" AM parts concept has value for non-critical systems to avoid catastrophic downtime
- ROV operations and offshore platforms are prime use cases
- Naval vessels face same digital inventory challenges as commercial offshore
- Emergency/breakdown scenarios drive AM adoption more than planned use","""NH.2 - Obsolescence
  is Primary AM Adoption Driver"",""NH.3 - Lead Time
  Emergency Accelerates Adoption"",""NH.4 - Geographic
  Isolation Amplifies Local Manufacturing Need"",""NH.9 - Digital
  Inventory Reduces Lead Time from Months to Weeks"",""H63 - Offshore
  Inventory Depletion Monitoring"",""H64 - Temporary AM
  Parts for Non-Critical Applications"",H65 - Defense Sector Digital Inventory (Canadian Navy)",,,Jordan_Cumming_Interview_Analysis.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/Qn_TB3JghC1SXRMITuQ-3A/aEKQ8t3I0AS6v69pfT1bho4dyo-cidX3n7wWh7Lhk7xopFYBinApjKrNWqJgo43vnNRF5kzllc-F8mAMHK3msLdXAPagF8HB_XtpfzMWFi9qQuVs_AHsrZqCVlqIffYXa6VTTclJHyOtD9BXLM0Wfr8GABD9hK5MjgFw-PCZznPT-o8D-4OjWi-dhDGRvP4z/sFeghMp4XXpHkGlXShcMYAPKD3q0BhHhedUfF7268iM)
57,Kay (Kwadwo) Ampofo,2/9/2026 12:00am,Mahmoud Kiasari,"    **Key Insights:**
 - ERP integration feasible via MRP engine (first mover advantage - never done before)
 - Working capital is the primary ROI driver (not just storage costs)
 - Insurance stock is biggest opportunity for digital conversion
 - AI should NOT be the focus - solve supply chain fundamentals first
 - Obsolescence major pain point due to MOC process
 - Atlantic Excel is direct competitor in Newfoundland
 - Reverse engineering workaround for obsolete parts (no IP concerns)
 - Kitting & warehouse operations require hybrid model (not fully digital)
 - Arctic warehouse heating costs are hidden ROI driver   ","CP.3 - Certification Proof Difficulty,""NH.2 - Obsolescence
  is Primary AM Adoption Driver"",""NH.6 - AM Adoption
  Evolution: Emergency ‚Üí Comfort ‚Üí Innovation"",KR.1 - IoT/AI Quality System Integration,""NH.10 - OEM IP
  Release is Critical Blocker"",""NH.12 - Cost/ROI is
  #1 Adoption Barrier (89%)"",""NH.18 - AI for
  Stock vs Print Decision is Key Differentiator"",""NH.26 - Working
  Capital is Primary ROI Driver"",""NH.27 - Insurance
  Stock Conversion is Highest-Value Entry Point"",""NH.28 - Finance/CFO
  is the True Decision Owner"",""NH.29 -
  Expediting/Freight Costs in Remote Locations"",""NH.30 - Arctic
  Warehouse Heating Costs"",""NH.32 - Fully Digital
  Warehouse is Unrealistic"",""NH.33 - Obsolete
  Parts Have No IP Barriers""",,"""NH.15 - Safety >
  Time > Cost Priority Framework""",
58,Keith Healey,2/10/2026 12:00am,Mahmoud Kiasari,"    **Key Insights:**
 - Government R&D gatekeeper with ERINL funding access ($100K-$500K pilot opportunity)
 - Equinor Bay du Nord is better beachhead than Suncor/ExxonMobil (Greenfield vs Brownfield)
 - Must engage C-NLOPB during R&D (not after) to reduce certification timeline from year+ to months
 - Consortium model + per-print royalty solution for OEM IP concerns
 - Net-zero timeline realistic for decades not years - world still needs oil
 - Regulatory pathway: C-NLOPB + DNV/Lloyd's/ABS + C-CORE validation
 - Platform model validated - ""great service offering"" reduces operator risk   ","""NH.23 - Digital
  Inventory is Not Uniquely AM (Mark Kirby Insight)"",""NH.22 - Sovereign
  Resilience is Defense Value Proposition"",""NH.27 - Insurance
  Stock Conversion is Highest-Value Entry Point"",""NH.28 - Finance/CFO
  is the True Decision Owner"",""NH.30 - Arctic
  Warehouse Heating Costs"",""NH.10 - OEM IP
  Release is Critical Blocker"",""NH.41 - Greenfield
  Offshore Projects Are Better Beachheads"",""NH.42 -
  Consortium/Cooperative Models Reduce Adoption Risk"",""NH.43 - Royalty
  Licensing Can Unlock OEM File Release"",""NH.44 - C-NLOPB
  engagement during R&D reduces certification timeline""",,,
38,Khashayar Morshed Behbahani,1/27/2026 9:45pm,Mahmoud Kiasari,,"CS.3 - Labs & Authorities Need Digital Compliance System,CJ.3 - Process Certifications Efficiently,CP.6 - Paper-Based Chaos,VP.16 - Cost/ROI Decision Support Tools for Labs,VP.17 - Feasibility Assessment & Project Planning Tools,VP.15 - Inter-Lab Secure Collaboration Network",,"CP.7 - Reactive Enforcement Only,CG.6 - 60% Less Admin Time,CG.7 - Real-Time Compliance Visibility",Hypothesis_Table_Update_Feb1_2026_10_23AM.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/eihwODJR0lxqm0Sz3jrYUg/s_ysXK6zQjkfTudPg51vnSSwZXagrFIU4arqXArWReAKv_uwIi0PnWcjho6I97og99Lzn8PAQHx_we-NPCEQiVgriXFNuwVQpDFg_RePDhgkoaYTmTdv2eDlsyDGxfafrWuMKCWYTW7hc9Qw5c__UOV-rWKI8u-G5nNybQKUqwJtJH7NtOXNB6sFvvUUVFgYgL3pgNWIF2ZIH2ldTQOUHw/sBDrXy2I2AvdRcsxzdm3JEk6XrZ0hCqNkl6tCerMMR0)
48,Lee Vessey,2/4/2026 8:46pm,Mahmoud Kiasari,"#### Key Insights:
- Canadian Navy $360K project with Thales for digital inventory/AM
- Parts obsolescence drives AM adoption - AM becomes ONLY option, not just better option
- Navy vessels face 3-6 month lead times for obsolete parts
- ""Breakdown insurance"" positioning resonates better than cost savings
- E-inventory vision: Digital catalog of certified parts ready to print
- Sovereign resilience: Reducing dependence on foreign supply chains is defense value proposition
- Circuit board AM for electronics obsolescence","CJ.1 - Source Certified Parts Quickly,""NH.2 - Obsolescence
  is Primary AM Adoption Driver"",""NH.9 - Digital
  Inventory Reduces Lead Time from Months to Weeks"",""NH.17 - Government
  Anchor Tenant Solves Cold Start Problem"",""NH.21 - Breakdown
  Insurance Positioning (Not Cost Savings)"",""NH.22 - Sovereign
  Resilience is Defense Value Proposition""",,,Lee_Vessey_Interview_Analysis.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/FDnK_BnEXqFEqgWLik_QkQ/ssL0zYjJbl-me5A_PXzHfuB-CX529S3hWS0huZLeee1lniMjnsctZVH2-KmXe0hSM067BJ59TtswhufKP5jzUPMzq-TVT5iWdHK2ZPI9Ul2iHP6rsSHz5cQ3-NULcMkmXueFhErqafndie0v597DyzcaFcVe91jNyxt4fNCYlBrriGL2s2iL18_yDFTQngRy/O8RGrCKiTXq_l3jSIFubS-MxIkUKbGi2pxLB_zWY8pU)
68,Lonita D. Judge - Megan Clarke (ask your questions based on her) - ITs about Safety Certification for Digital Inventory Parts,2/20/2026 12:00am,Mahmoud Kiasari,"    **Key Insights:**
 - Downtime cost $50K-$100K/day confirmed by 10-year ship captain (Adam Mars) and maritime COO
 - Horizon Maritime uses deduplication strategy not warehousing - $30-50M figure applies to large offshore platforms not vessel fleets
 - DNV certifies at vessel/equipment level NOT individual part level - lowers AM certification barrier for vessels
 - Non-OEM parts are already accepted at-spec in maritime - AM at-spec should be equally acceptable
 - Lead time is #1 pain for Arctic/remote operations: 'If there's a long lead time, that's when we run into the problems' (Lonita Judge)
 - Older vessel bespoke machined parts are objection - counter with non-critical standardized parts first
 - KEY REFERRAL: Lonita offered shipyard contacts (Irving Shipbuilding / Davie level) - highest priority follow-up","""NH.9 - Digital
  Inventory Reduces Lead Time from Months to Weeks"",""NH.21 - Breakdown
  Insurance Positioning (Not Cost Savings)"",""H82 - Non-OEM At-Spec
  Parts Already Accepted in Maritime"",""H83 - DNV Certifies
  Vessel Level Not Part Level""",,,
44,Mark Kirby,2/1/2026 8:33pm,Mahmoud Kiasari,"#### Key Insights:
- Certification is the adoption gatekeeper - without it, AM cannot penetrate regulated industries
- Academic perspective: AM developed faster than regulatory frameworks could adapt
- Quality assurance standards need to catch up with technology capabilities
- Testing labs are overwhelmed with certification backlog
- Industry needs standardized certification processes across jurisdictions","""NH.7 - Certification
  is Primary Gatekeeper for Regulated Industries""",,,Mark_Kirby_Interview_Analysis.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/oWgd6DdqpsTxQk7YqevtkA/mU6j0EvUoHEkRsAWVaUdnogM_nmx-FVXdeqmob5MFFPvrB_nzBIUXe-Oa5h5dDqQ4kAw9v3yRbD34Wnia_JQGaA_5Rm_N2Ym9U_q2YM4yW9lA01wj9EeaAq8BFk4Yi5PmoF0BKDpC7Fev4IysjfrIwhRrlF7KctxjMitCNJU4qqqcWoI8Qu5GjbL_CFRyZAi/w_r1PPy3ylEJbAUshU_wVZfjBBeo_cLgZ0TCqyQi0DU)
74,Matthew Harding,2/18/2026 12:00am,Mahmoud Kiasari,"    **Key Insights:**
 
  - In aerospace: PLATFORMS are certified (Boeing 737/FAA) NOT individual parts - major misconception corrected for our pitch
 
  - FAA/EASA regulations are process and material agnostic - AM bracket = machined bracket from regulatory view
 
  - MMPDS gap: no material database equivalent for AM - designer must generate own data per part - this is the real aerospace certification barrier not regulatory complexity
 
  - Civilian aviation production is WRONG market: production rates are planned not on-demand - digital inventory irrelevant
 
  - FAA PMA (Part Manufacturing Approval) = relevant pathway for AM replacement/aftermarket parts - Matthew achieved this at Tronosjet PEI (first metal AM PMA in Canada)
 
  - IP cultural barrier in aerospace: GKN resists direct OEM data uplinks - each tier protects process knowledge aggressively
 
  - Defense mandate overrides aerospace IP resistance if DND/US DoD mandates connectivity it flows down supply chain
 
  - Don't lead with AI to aerospace - risk-averse industry requiring long substantiation
 
  - Aerospace MRO (repair/overhaul) + defense aerospace = right markets; civilian aviation production = wrong market","""H84 - Space/Rocket
  Market is AM-Native Unlike Commercial Aviation"",""NH.10 - OEM IP
  Release is Critical Blocker"",""H104 - Platform
  Certification Not Part Certification in Aerospace"",""H105 - MMPDS Gap is
  Real Aerospace Certification Barrier"",""H106 - FAA PMA
  Pathway for AM Replacement Parts"",""H107 - Aerospace
  Production Wrong Market MRO Defense Right""",,,
62,Mike Paulin - Send Email the upcoming week for setting up a meeting,2/12/2026 12:00am,Mahmoud Kiasari,"    **Key Insights:**
 - Arctic 3-window access model: open water/solid ice/stranded (ice formation/breakup = helicopter only)
 - Downtime up to $7M/day theoretical maximum (100,000 bbl/day × $70/barrel)
 - Gulf of Mexico cooperative spare parts model exists (validates digital cooperative concept)
 - C-CORE does design validation NOT component certification (misconception corrected)
 - DNV/Lloyd's/ABS are real certification gatekeepers (not C-CORE)
 - Bay du Nord: $10B project, 1000m depth, FPSO, billion-barrel potential
 - AI/predictive maintenance: industry shift from prescriptive → performance-based
 - AM ""bridge parts"" concept acceptable (temporary fix until OEM arrives)
 - Offshore wind has OEM warranty barrier (harder than O&G for AM penetration)   ","""NH.27 - Insurance
  Stock Conversion is Highest-Value Entry Point"",""NH.1 - Post-COVID
  Stock Depletion Creates AM Opportunity"",""NH.3 - Lead Time
  Emergency Accelerates Adoption"",""NH.8 - Feasibility +
  Cost Drive AM Acceptance (Interview 6 - John Lidstone)"",""NH.10 - OEM IP
  Release is Critical Blocker"",""NH.11 - CQFA as
  Quebec AM Ecosystem Gateway (Interview 7 - Fanny Charreteur)"",""NH.22 - Sovereign
  Resilience is Defense Value Proposition""",,,
50,Mikhail Gladkikh,2/4/2026 8:48pm,Mahmoud Kiasari,"#### Key Insights:
- AI should be ""fully AI-based"" for inventory management decisions
- 15% ROI threshold required for O&G technology adoption
- AI automatically determines: stock physical inventory vs hold digital files for on-demand printing
- Fast follower company - not early adopter, needs proof from aerospace/defense first
- OMV has existing digital infrastructure - good fit for AI integration
- Predictive maintenance integration is critical for proactive ordering","""NH.12 - Cost/ROI is
  #1 Adoption Barrier (89%)"",""NH.18 - AI for
  Stock vs Print Decision is Key Differentiator"",""NH.19 - 15% ROI
  Threshold for O&G Adoption""",,,Mikhail_Gladkikh_Interview_Analysis.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/gJp_WOpqmgBSj9LDwuUhMg/1dF-Oj73jbIxUXNjD_RhdOaW9cGfsV5NIts4IpvcUVTFGQLph7hiZlzBgvSbQRL5cGl1-AfhmVLApVes0uRGMc4FIYzU1WgZiFBuWFYPRdcwNo5cLXelrE7A_vl7vobqzcsgp8NLj2Xkxwfc4ny1m91guH_VdvimJR3yfAn9_u8dpK3FPos0tMeTeM7mIDiT/wDm_qj0oQhwjOFGPQ7izfbMMHctVMeEUF9zCfo9XjEk)
67,Mohsen Mohammadi,2/20/2026 1:31pm,Mahmoud Kiasari,"    **Key Insights:**
 
  - 2016 inflection point: AM adoption in marine/offshore began with automotive sector learnings (Laser Powder Bed Fusion) - but volume economics break down (2K-5K parts vs millions)
 
  - Four-stage adoption model: Prime Contractors (Irving/Equinor) → SMEs → Defense OEMs (Thales/BAE) → Federal Government (DND/DRDC)
 
  - NDT gap: 2D radiography/X-ray cannot detect internal AM defects; Micro-CT required but expensive and slow
 
  - Qualification is machine-specific + powder-specific + process-specific - any change triggers full re-qualification
 
  - Material anisotropy: same material printed in 3 directions has different failure profiles; fatigue testing to 10^6 cycles required
 
  - HIP (Hot Isostatic Pressing) post-processing needed but adds cost and weeks; eliminates AM speed advantage
 
  - FAT (Factory Acceptance Testing) by customers shows AM fatigue performance inferior to conventional - Navy/CAF won't approve
 
  - $111 billion Canadian shipbuilding modernization over 30 years - regional Ontario manufacturing hub (Sarnia-Lambton) identified
 
  - IP/cybersecurity: blueprint theft, process sabotage, and supply chain attack are three OEM concerns requiring secure infrastructure
 
  - Certification cost approximately equals hardware cost - this is why adoption remains limited
 
  - Future contacts mentioned: NDpower (wind AM) and Hydro-Québec (large-scale manufacturing)","""H77 - NDT Micro-CT
  Required for AM Quality"",""H78 - Qualification
  is Machine+Powder+Process Specific"",""H79 - FAT Results
  Block Navy/CAF AM Adoption"",""H80 - HIP
  Post-Processing Eliminates AM Speed Advantage"",""H81 - Certification
  Cost Equals Hardware Cost""",,,
66,Nathan Smeenk,2/13/2026 12:00am,Mahmoud Kiasari,"    **Key Insights:**
 - Gap in Canadian AM is FINANCE not technology (Canadian companies timid and underfinanced vs US peers)
 - Agile plastic-focused only (SLA, SLS, FDM, MJM) - NO metal AM in-house
 - Digital inventory ""already exists but poorly"" - file alone is useless (need full manufacturing recipe: machine parameters, material specs, process settings, QA data)
 - Competitors identified: Spare Parts 3D (SP3D - Paris-based, DigiPART software, Brazil/Oman projects) and FieldNode consortium (ConocoPhillips, Equinor, Shell, TotalEnergies, ExxonMobil, BP)
 - Agile demand-driven strategy: build what's requested not build-and-hope
 - Goal: Agile outposts across Canada for local production (own network, not third-party platform)
 - AI opportunity: file prep automation (build setup workflow optimization)
 - Physical inventory has real value - COVID reality check (don't oversell digital replacement)
 - Nathan doesn't know Lloyd's Register or DNV (operates outside marine/offshore certification ecosystem)
 - ""How do you make it better?"" challenge - existing solutions need improvement not invention   ",,,,
55,Nichelle Hubley,2/6/2026 8:53pm,Mahmoud Kiasari,"#### Key Insights:
- **COMPETITIVE INTELLIGENCE:** Assembly Studio is competitor in PEI
- Canadian AM ecosystem is **10+ years behind Europe/US**
- European companies (Baker Hughes, France, Germany) already operational
- IP is #1 barrier: Raspberry Pi local hardware, no cloud uploads
- 90%+ know supply chain is broken but <10% know about AM solutions
- ""Dinosaurs"" (Tier 1 O&G) won't move - target Tier 2/3 operators instead
- Small companies cite cost + time as barriers
- Canadian patriotism/sovereign resilience angle works for defense","""NH.10 - OEM IP
  Release is Critical Blocker"",""NH.12 - Cost/ROI is
  #1 Adoption Barrier (89%)"",""NH.16 - On-Premise
  Processing Required for IP Protection"",""NH.22 - Sovereign
  Resilience is Defense Value Proposition"",""NH.25 - Only 20%
  Engaged with Digital Transformation"",""H71 - Big Companies
  = Deep Pockets = No Urgency"",""H72 - Europe 10+
  Years Ahead of Canada in AM Ecosystem""",,,Nichelle_Assembly_Studio_Interview_Analysis.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/KeSTXmYZKKMXypLX-vSwKQ/p_8gLk4TyWNgclTp-AdIeJnvXVHYZR9Qt5oxqbZKQjlp7ox4JvhLfqEwVxuXfFeOEDmHu7RamZc-808ceR8pLF3X6Lwjnuj3mkxrBeVnj8jBdMRPTMGtnmCv3zUbKH-vK4PWDTnG4y5OpgCtDfP8-zPOuN8oOjs0fCBrbvua9KgPGNcORjhyGILsn2WMkmI-V39JZcVf6pS_8Tt2hpk5PQ/zkBUnVYGDf967PBiBFqHTK85_TXlAJSp0L6lmgXJsEg)
49,Nicole Rathie,2/4/2026 8:47pm,Mahmoud Kiasari,"#### Key Insights:
- NGen (Next Generation Manufacturing Canada) - Government funding ecosystem
- Select AM model: On-premise processing for IP protection (not cloud-based)
- IP protection is major concern - companies won't upload design files to cloud
- Government anchor tenant needed to solve chicken-and-egg marketplace problem
- Canadian Defense (DND) could de-risk platform for commercial customers
- Distributed manufacturing requires quality control AND IP protection simultaneously","CJ.4 - Enable Distributed Manufacturing,""NH.10 - OEM IP
  Release is Critical Blocker"",""NH.16 - On-Premise
  Processing Required for IP Protection"",""NH.17 - Government
  Anchor Tenant Solves Cold Start Problem""",,,Nicole_Rathie_Interview_Analysis.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/QGKLLdmxEdQHJR86TvwGhw/5h228o9HOzoemWfd4jv2dC3uq0SpYfYIdy8DVZAOWXgSpr7Hm_anJA4HLC_BmR-NJa3tHBr-q80pD_tMxeqSL2PXBaB5R5F9YNSho6LOvTE5FkGAgNDqy7RqOmfdF8i36pXsNQOwKL4_nQwa6k_fn5ZiM2EkvP_dOgjboUTlmVDxegK1pZfksP6oI1wM85fb/uJfAHQ1iWI-UmKVeSjDgbR8LXqvKRWsRjN62drhkRvU)
43,Priti Wanjara,1/30/2026 10:56am,Mahmoud Kiasari,"**Key Insights:**
- CQFA (Carrefour québécois de la fabrication additive) is Quebec's AM ecosystem hub
- Manages services, consultant networks, Sr&ED reporting expertise
- **Partnership opportunity:** CQFA + AddManuChain collaboration could:
  - Provide instant access to Quebec AM facilities
  - Leverage government funding (Sr&ED expertise)
  - Validate ecosystem-level challenges
  - Create pilot partnership","""NH.11 - CQFA as
  Quebec AM Ecosystem Gateway (Interview 7 - Fanny Charreteur)""",,,Hypothesis_Table_Update_Feb1_2026_10_23AM.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/9e1loEyvJxEp7Uw_g4S7hQ/baWxzpk0eY3aDb1DzPwSOhojwBp3unxk-LR462CwvdJT5UyEnQEM2X_p4e0WSV2d3SICFIVsQ5NtDTr6s89hG1ldT3uQI_5MHu-T16Ae3Z9XbiSC-lj4Cany6IdFmozEpNFFh0ILw7E2bdb0JEZdyPlXhdmnR6tITStjywfWaUJDs_XJAkuHS83EYCjZWtkC3vZA_1DmtChLMSbfw-IrtQ/nOm1m3eOlXKiPwTkmkX2CdzfAavEhYhQ9ZlKPM0-n1Q)
78,"Scott Humber,Heather Davis",2/26/2026 10:28am,Mahmoud Kiasari,"'- Real end-to-end AM workflow exists globally
- Workflow not yet formalized with Atlantic XL (region too nascent)
- Formal AM screening process with 6 assessment criteria
- Clients use FieldNode (digital inventory) - NOT competitor; different layer
- Lloyd's qualifies facility for ALL criticality levels (competitive advantage)",,,,
41,Sean Morgan,1/30/2026 10:51am,Mahmoud Kiasari,"**Key Insights:**
- Atlantic XL acts as BOTH AM facility AND procurement agency (validates two-sided marketplace!)
- **Post-COVID insight:** ""Nobody carries stock anymore"" - fundamental market shift
- Obsolescence + lead time drive adoption (NOT innovation hype)
- Geographic isolation (Newfoundland): Single freight carrier, weather delays
- Predictive maintenance + digital inventory - Sean independently described entire vision!
- Lloyd's Register qualification expected within 2 weeks (as of Jan 31, 2026)
- Competitive landscape: Fieldnode and Pelagus 3D exist but ""haven't taken up yet"" - ""solid opportunity""","CS.1 - Manufacturers Need Certified Local Suppliers ,CS.2 - Facilities Have Idle Capacity,CS.3 - Labs & Authorities Need Digital Compliance System,CS.4 - OEMs Want Distributed Manufacturing,CJ.2 - Fill Machine Capacity,CJ.3 - Process Certifications Efficiently,CJ.4 - Enable Distributed Manufacturing,CP.2 - Expensive Distant Suppliers,CP.3 - Certification Proof Difficulty,CP.4 - Machines Sitting Empty,CP.6 - Paper-Based Chaos,CP.7 - Reactive Enforcement Only,CG.2 - Cut Shipping 40-60%,CG.3 - Instant Proof of Compliance,CG.5 - Reduce CAC by 50%+,CG.6 - 60% Less Admin Time,VP.2 - Prioritize Nearby Facilities,VP.5 - Build Credibility with Badges,VP.10 - Demand Forecasting & Pipeline Visibility,VP.12 - Certification Body Decision Support,VP.14 - Transparent Pricing/Budget Pre-Qualification,KR.1 - IoT/AI Quality System Integration,""NH.1 - Post-COVID
  Stock Depletion Creates AM Opportunity"",""NH.2 - Obsolescence
  is Primary AM Adoption Driver"",""NH.3 - Lead Time
  Emergency Accelerates Adoption"",""NH.4 - Geographic
  Isolation Amplifies Local Manufacturing Need"",NH.5 - Predictive Maintenance + Digital Inventory Integration,""NH.6 - AM Adoption
  Evolution: Emergency ‚Üí Comfort ‚Üí Innovation"",""NH.7 - Certification
  is Primary Gatekeeper for Regulated Industries""",,,Hypothesis_Table_Update_Feb1_2026_10_23AM.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/4aoEBU0jU3lXg6WRCf8vuA/FkoTs05y9wAGtLo3hrUONvDTYXU83bMrtio_eX9qn4wHsSxgLSAS5mTRuHyMw4K13_7-3JSSLwVwgFvENPWhMB0yrkrQ0z_K5tXfqL1BxFT1h_FAszDeRlEJeeAH8kJlGLgDeyuTcaWOAwugYIOpICU62t7nEXon-0B64e7Ej00rnySsujfYSNHdOJLI3ARCB5JzV2QUuPimE3WQE3FLKw/mX8BBMmqZwgFDtEdIg_FuIw50PzTlWCJPU0vOzL-Xlo)
63,Shawn Sooley,2/12/2026 12:00am,Mahmoud Kiasari,"    **Key Insights:**
 - Active AM practitioner with paying industrial clients (valve stems, food processing components)
 - Spare parts pain ""much more obvious in Newfoundland than anywhere else""
 - AM perception barrier: seen as ""toy solution not industrial solution""
 - Operators won't pursue certification themselves (""they're never going to do it"")
 - Class societies work FOR operators (not against them) - real barrier is fear of extra work
 - ""Aerospace First"" strategy: Hardest certification first → O&G objections vanish
 - Don't sell AI - sell the solution to the problem (AI risks value perception issues)
 - Industry credibility gap: need problem solver from the space (Atlantic XL cautionary tale)
 - Digital inventory model already established at Shield Group - capacity constrained
 - Exxon has Markforged/Onyx AM printers on rigs (underutilized - managed service opportunity)
 - PEEK is aerospace gatekeeper material (""nobody wants to talk unless you print PEEK"")
 - ""3D printer as photocopier"" vision - knowledge layer is the real product not hardware   

Aerospace First strategy discovered,
Industry credibility required for traction,
AM perceived as toy not industrial solution,
Operators won't pursue AM certification,
Exxon has AM printers on rigs underutilized","""H76 -
  Aerospace-First Certification Builds Cross-Sector Credibility"",""NH.1 - Post-COVID
  Stock Depletion Creates AM Opportunity"",""NH.3 - Lead Time
  Emergency Accelerates Adoption"",""NH.10 - OEM IP
  Release is Critical Blocker"",""NH.11 - CQFA as
  Quebec AM Ecosystem Gateway (Interview 7 - Fanny Charreteur)""",,"""NH.22 - Sovereign
  Resilience is Defense Value Proposition""",
47,Tony Jabbour,2/3/2026 8:45pm,Mahmoud Kiasari,"#### Key Insights:
- **ACTIVE VESSEL AM USER** - Currently using plastic AM parts on fishing vessels
- ""Print a part that helps us out of a jam"" - emergency use case validation
- Space is the biggest challenge on vessels - can't justify printer footprint vs spare parts storage
- Haven't found enough tangible benefits to scale despite operational use - ROI measurement gap
- Successfully using plastic AM but uncertain about metal AM technology maturity and cost models
- Need ""Metal AM Readiness Assessment"" to guide upgrade decisions
- Pilot users exist but lack tools to quantify benefits (downtime saved, procurement costs avoided)","""NH.6 - AM Adoption
  Evolution: Emergency ‚Üí Comfort ‚Üí Innovation"",""H64 - Temporary AM
  Parts for Non-Critical Applications"",""H66 - Space
  Constraint on Vessels"",H67 - AM ROI Measurement Gap,""H68 - Metal AM
  Knowledge Gap"",""H69 -
  Electronics/Non-Structural Parts Best Fit for AM"",""H71 - Big Companies
  = Deep Pockets = No Urgency""",,,Clearwater_Seafoods_Analysis.md (https://v5.airtableusercontent.com/v3/u/50/50/1772301600000/RZ1ZJlt9X0mce4xVE9t3ng/4Sab1xd7SnRXGfd81PGw1kp_o0_68_03UdW8mU-Rp4_VQLYjFzFNMA0q4CkcfJaArtQtKEmmtCjDBkfq05BifUHsjS91zGX17XcqJsjUJRc6y3E4L4hNdCUSY_pWC5nlZgPG_Sop77GPE-sOCtOPTOgZKIQXbPz3jcEqUvPH7orOeywkzs5G-BYPHISuJb-P/3PjgBZEQBNaq5pZ0ZPoGjQRy1QX7dGV8CHBcKgIwSxc)
64,Tyler Beatty,2/12/2026 12:00am,Mahmoud Kiasari,"    **Key Insights:**
 - ""War on Inventory"" is official ExxonMobil internal term for spare parts cost battle
 - Value-Capability-Permission Venn diagram: Value & Capability proven, Permission (certification) blocked
 - ExxonMobil $17.5M investment in Memorial SMART Lab for metals additive manufacturing
 - FieldNode member - actively monitoring AM market (""regrettable to not be watching"")
 - Personnel on Board (POB) reduction is #1 technology driver (not cost savings)
 - Digital inventory is ""natural table stakes"" - inevitable not optional
 - Certifying authorities ""haven't led the charge"" on AM adoption (biggest stifling of innovation)
 - Management of Change (MOC) process required for platform innovations
 - Hot-shotting example: ""charter an aircraft for a doorknob""
 - Central Technology Organization involved in AM research
 - TRL 8→9 adoption path: de-risk in analogous environment then pilot on platform   


FieldNode membership confirmed,Value-Capability-Permission framework,MOC process gatekeeper,POB reduction #1 tech driver,Metadata enrichment opportunity","""NH.1 - Post-COVID
  Stock Depletion Creates AM Opportunity"",""NH.3 - Lead Time
  Emergency Accelerates Adoption"",""NH.8 - Feasibility +
  Cost Drive AM Acceptance (Interview 6 - John Lidstone)"",""NH.10 - OEM IP
  Release is Critical Blocker"",""NH.11 - CQFA as
  Quebec AM Ecosystem Gateway (Interview 7 - Fanny Charreteur)"",""NH.22 - Sovereign
  Resilience is Defense Value Proposition"",""NH.27 - Insurance
  Stock Conversion is Highest-Value Entry Point""",,,
21,Arad Gharagozli (Galaxia Mission Systems),2/6/2026,Mahmoud Kiasari,Galaxia actively uses AM in production (space/rocket propulsion). Two-sided marketplace model immediately understood. IP security & controlled goods = #1 aerospace barrier. Audit trail addresses concern but need certified vetting layer. 30-40 part consolidation validates AM-native design.,"CS.2,CJ.2,CS.4,NH.10,H85,H86",,NH.16,Interviews/21/insights.md
52,Scott Humber & Heather Davis (Aker Solutions),2/2/2026,Mahmoud Kiasari,Real end-to-end AM workflow exists globally. Formal AM screening with 6 criteria. Lloyd's qualifies facility for ALL criticality levels. Certification follows standard manufacturing process. Aker exploring formal NL workflow integration.,"CS.4,NH.7,H83,H98,VP.8",,,Interviews/52/insights.md
53,Stephen Ryan (PolyUnity Tech - Co-Founder & CMO),2/25/2026,Mahmoud Kiasari,PolyUnity doing in healthcare exactly what AddManuChain doing in O&G/defense. 3-TIER PLATFORM MODEL. Multi-stage approval pipeline IS the product. Approval cascade eliminates 50% sales friction. Partnership explicit: We can't afford to compete. We need to raise all ships.,"H60,H74,H75,VP.3,NH.10,RS.2",,,Interviews/53/insights.md - PARTNERSHIP OPPORTUNITY
